class="allcast-bgccff33",０４／０５（水）,class="allcast-bgccff33",新ユゲデール物語～新たなる旅立ち～,class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500"
class="allcast-bgccff33",,class="allcast-bgccff33",放課後コロシアム（ロープダッシュ２０）,class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00"
class="allcast-bgccff33",,class="allcast-bgccff33",ハーフミニッツショー,class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00"
class="allcast-bgccff33",,class="allcast-bgccff33",知識の泉,class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00"
class="allcast-bgccff33",,class="allcast-bgccff33",紙フトタッチダウン,class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgff4500"
class="allcast-bgccff33",,class="allcast-bgccff33",ハーフミニッツショー,class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00"
class="allcast-bgccff33",０４／０６（木）,class="allcast-bgccff33",木曜生放送　スタジオ,class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500"
class="allcast-bgccff33",,class="allcast-bgccff33",夕食呼ばれ隊,class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00"
class="allcast-bgccff33",,class="allcast-bgccff33",ハッピーサプライズ,class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00"
class="allcast-bgccff33",,class="allcast-bgccff33",ハッピー・アドベンチャー,class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00"
class="allcast-bgccff33",,class="allcast-bgccff33",新ユゲデール物語～新たなる旅立ち～,class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500"
class="allcast-bgccff33",０４／１０（月）,class="allcast-bgccff33",フォー連想,class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00"
class="allcast-bgccff33",,class="allcast-bgccff33",天てれドラマ「ど根性タケノコ」,class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00"
class="allcast-bgccff33",,class="allcast-bgccff33",放課後コロシアム（ロープダッシュ２０）,class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00"
class="allcast-bgccff33",,class="allcast-bgccff33",きまぐれ天てれ塾,class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00"
class="allcast-bgccff33",,class="allcast-bgccff33",木生募集告知,class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500"
class="allcast-bgccff33",０４／１１（火）,class="allcast-bgccff33",異種格闘！場取る１６,class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00"
class="allcast-bgccff33",,class="allcast-bgccff33",天てれドラマ「ど根性タケノコ」,class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00"
class="allcast-bgccff33",,class="allcast-bgccff33",放課後コロシアム（ロープダッシュ２０）,class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00"
class="allcast-bgccff33",,class="allcast-bgccff33",天てれ部活動（天てれ女子一輪車部）,class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00"
class="allcast-bgccff33",０４／１２（水）,class="allcast-bgccff33",もじもじアスレチック,class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00"
class="allcast-bgccff33",,class="allcast-bgccff33",天てれドラマ「ど根性タケノコ」,class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00"
class="allcast-bgccff33",,class="allcast-bgccff33",紙フトタッチダウン,class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500"
class="allcast-bgccff33",０４／１３（木）,class="allcast-bgccff33",木曜生放送　スタジオ,class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgff4500"
class="allcast-bgccff33",,class="allcast-bgccff33",ハッピーサプライズ,class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00"
class="allcast-bgccff33",,class="allcast-bgccff33",ハッピー・アドベンチャー,class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00"
class="allcast-bgccff33",,class="allcast-bgccff33",ハッピー・チャレンジ,class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00"
class="allcast-bgccff33",０４／１７（月）,class="allcast-bgccff33",新ユゲデール物語～惑星アイアンフォレスト～,class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00"
class="allcast-bgccff33",,class="allcast-bgccff33",放課後コロシアム（ロープダッシュ２０）,class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00"
class="allcast-bgccff33",,class="allcast-bgccff33",ハーフミニッツショー,class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgff4500",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00",class="allcast-bgcccc00"
